time,open,high,low,close,Volume
1416780000,1201.5245,1204.4855,1192.8935,1197.1095,40993
1416866400,1197.1095,1203.098,1190.4175,1200.664,51956
1416952800,1200.664,1202.667,1194.8955,1197.8765,29125
1417039200,1197.8765,1199.8115,1185.723,1190.9565,42601
1417125600,1190.9565,1194.012,1165.249,1167.046,61755
1417384800,1167.046,1221.444,1142.7845,1211.9945,163945
1417471200,1211.9945,1213.1835,1191.9345,1198.4315,76487
1417557600,1198.4315,1215.356,1194.057,1209.515,55729
1417644000,1209.515,1213.6055,1201.2435,1205.235,61898
1417730400,1205.235,1207.786,1186.0425,1192.0455,67636
1417989600,1192.0455,1208.9935,1187.1535,1203.3775,46212
1418076000,1203.3775,1238.385,1199.445,1231.1545,90807
1418162400,1231.1545,1238.3525,1224.7855,1226.315,76535
1418248800,1226.315,1232.9435,1216.0195,1227.866,84406
1418335200,1227.866,1228.34,1214.353,1222.4625,110830
1418594400,1222.4625,1224.377,1190.805,1193.278,129410
1418680800,1193.278,1223.669,1187.465,1196.988,274968
1418767200,1196.988,1203.1015,1183.2675,1189.8415,232913
1418853600,1189.8415,1214.0585,1188.523,1198.6165,141042
1418940000,1198.6165,1201.478,1193.7135,1195.666,79095
1419199200,1195.666,1203.6735,1170.8025,1176.2965,106258
1419285600,1176.2965,1185.0945,1172.6455,1176.6145,78204
1419372000,1176.6145,1181.23,1172.916,1174.576,37770
1419544800,1174.576,1199.26,1174.576,1196.531,107400
1419804000,1196.531,1197.704,1178.9755,1183.253,73694
1419890400,1183.253,1211.0075,1180.7665,1200.53,106075
1419976800,1200.53,1203.925,1181.938,1182.789,17717
1420149600,1182.789,1195.137,1167.6235,1188.773,31203
1420408800,1188.773,1207.6625,1178.311,1204.766,69349
1420495200,1204.766,1223.2755,1201.797,1218.675,127740
1420581600,1218.675,1219.4475,1208.968,1211.577,103660
1420668000,1211.577,1216.8615,1204.5025,1208.949,77179
1420754400,1208.949,1224.3035,1206.939,1223.3345,112945
1421013600,1223.3345,1235.9815,1217.618,1233.637,88693
1421100000,1233.637,1244.3865,1227.2915,1230.6335,127627
1421186400,1230.6335,1244.5545,1225.085,1228.537,174509
1421272800,1228.537,1266.896,1226.138,1262.595,353476
1421359200,1262.595,1282.174,1255.0835,1280.197,240772
1421618400,1280.197,1281.7845,1272.101,1277.0365,81307
1421704800,1277.0365,1297.219,1274.1475,1295.2125,137680
1421791200,1295.2125,1305.737,1284.6575,1293.182,150683
1421877600,1293.182,1307.7915,1279.3235,1302.5845,175619
1421964000,1302.5845,1302.8805,1284.4145,1294.714,104939
1422223200,1294.714,1299.3805,1275.934,1281.3325,126478
1422309600,1281.3325,1297.6965,1272.344,1292.1065,124753
1422396000,1292.1065,1293.805,1279.692,1284.4405,107075
1422482400,1284.4405,1286.033,1251.9035,1257.5465,164829
1422568800,1257.5465,1284.859,1257.168,1283.956,117436
1422828000,1283.956,1283.956,1266.328,1274.271,105815
1422914400,1274.271,1286.1925,1255.6035,1260.355,144176
1423000800,1260.355,1272.987,1256.6815,1269.155,134326
1423087200,1269.155,1274.482,1256.197,1264.7785,103801
1423173600,1264.7785,1268.9005,1228.376,1234.459,146732
1423432800,1234.459,1243.7905,1234.3515,1239.1065,54789
1423519200,1239.1065,1245.959,1230.9885,1233.507,70049
1423605600,1233.507,1238.89,1216.657,1218.7325,71209
1423692000,1218.7325,1233.256,1216.884,1222.064,84843
1423778400,1222.064,1235.0755,1221.83,1229.776,63762
1424037600,1229.776,1237.151,1227.6,1231.182,38236
1424124000,1231.182,1234.079,1203.865,1209.8575,89861
1424210400,1209.8575,1213.676,1197.654,1212.476,86068
1424296800,1212.476,1223.1525,1205.474,1206.7945,87462
1424383200,1206.7945,1215.5615,1198.1755,1201.618,90084
1424642400,1201.618,1210.5215,1190.568,1201.8985,84777
1424728800,1201.8985,1204.64,1190.39,1200.599,89875
1424815200,1200.599,1211.9155,1200.129,1205.015,55641
1424901600,1205.015,1220.115,1203.703,1209.3555,76205
1424988000,1209.3555,1219.485,1204.545,1213.1405,61393
1425247200,1213.1405,1223.353,1204.7785,1207.0465,33782
1425333600,1207.0465,1214.9195,1195.4875,1203.8205,35543
1425420000,1203.8205,1209.089,1198.367,1200.3425,29093
1425506400,1200.3425,1209.563,1196.6125,1198.389,25167
1425592800,1198.389,1200.7815,1163.884,1167.337,48468
1425848400,1167.337,1175.507,1165.946,1167.284,20811
1425934800,1167.284,1170.6085,1155.186,1161.831,35264
1426021200,1161.831,1165.3285,1147.6595,1155.2835,29562
1426107600,1155.2835,1166.751,1148.625,1153.7165,34066
1426194000,1153.7165,1161.888,1151.5475,1158.6,25848
1426453200,1158.6,1164.1935,1150.4645,1154.7305,22181
1426539600,1154.7305,1160.1115,1142.7585,1149.531,30977
1426626000,1149.531,1175.9215,1146.044,1167.686,53708
1426712400,1167.686,1178.013,1159.7395,1171.208,46904
1426798800,1171.208,1188.067,1168.891,1182.6095,34072
1427058000,1182.6095,1191.722,1179.4125,1189.4935,33088
1427144400,1189.4935,1195.1715,1185.5085,1193.314,28792
1427230800,1193.314,1199.789,1186.804,1195.41,27363
1427317200,1195.41,1219.9995,1194.6255,1204.785,40080
1427403600,1204.785,1206.3735,1192.6795,1198.8125,29787
1427662800,1198.8125,1199.912,1182.5215,1186.1575,23900
1427749200,1186.1575,1190.8885,1178.55,1183.6445,28313
1427835600,1183.6445,1208.715,1180.99,1204.091,29151
1427922000,1204.091,1207.4395,1195.0115,1202.704,27970
1428008400,1202.704,1203.206,1202.055,1203.206,25
1428267600,1203.206,1224.3095,1203.206,1214.84,28937
1428354000,1214.84,1215.9195,1207.6165,1209.192,20300
1428440400,1209.192,1212.497,1197.5735,1202.6105,33387
1428526800,1202.6105,1203.572,1192.725,1194.8465,23584
1428613200,1194.8465,1210.8795,1193.3335,1207.7495,25403
1428872400,1207.7495,1209.648,1196.472,1198.805,24466
1428958800,1198.805,1201.617,1184.0995,1192.8055,37347
1429045200,1192.8055,1204.7255,1188.982,1202.603,30457
1429131600,1202.603,1209.2315,1194.861,1198.5895,37475
1429218000,1198.5895,1207.9885,1197.5315,1204.4205,31912
1429477200,1204.4205,1209.47,1191.5075,1195.8065,30278
1429563600,1195.8065,1204.3755,1193.2065,1202.497,19049
1429650000,1202.497,1205.069,1185.808,1187.0765,29059
1429736400,1187.0765,1198.0965,1184.464,1194.043,25126
1429822800,1194.043,1196.104,1175.3835,1179.482,30144
1430082000,1179.482,1207.371,1178.767,1202.052,32399
1430168400,1202.052,1215.187,1199.2925,1212.1115,31127
1430254800,1212.1115,1214.122,1201.484,1204.668,38375
1430341200,1204.668,1207.679,1177.148,1184.393,43636
1430427600,1184.393,1185.315,1170.193,1178.4675,27919
1430686800,1178.4675,1192.9555,1177.8405,1188.413,24991
1430773200,1188.413,1199.9925,1185.807,1193.327,22781
1430859600,1193.327,1197.7785,1188.3765,1192.2205,29662
1430946000,1192.2205,1192.9745,1178.947,1184.5655,27900
1431032400,1184.5655,1194.022,1181.695,1188.4105,37422
1431291600,1188.4105,1191.921,1178.97,1184.0005,19297
1431378000,1184.0005,1197.372,1180.794,1193.92,22710
1431464400,1193.92,1219.038,1191.341,1215.747,35083
1431550800,1215.747,1227.6985,1212.4765,1221.1385,32668
1431637200,1221.1385,1226.3395,1211.179,1224.068,26734
1431896400,1224.068,1232.473,1221.742,1225.4645,21148
1431982800,1225.4645,1226.053,1205.833,1207.822,29376
1432069200,1207.822,1213.608,1203.367,1209.864,27825
1432155600,1209.864,1212.8815,1201.594,1206.256,22509
1432242000,1206.256,1215.0695,1201.617,1205.9725,24368
1432501200,1205.9725,1208.7405,1202.949,1207.2085,10224
1432587600,1207.2085,1207.628,1185.6145,1187.358,36235
1432674000,1187.358,1191.078,1183.7335,1188.061,23210
1432760400,1188.061,1192.279,1180.2165,1188.2025,27283
1432846800,1188.2025,1194.4495,1185.845,1190.4235,23788
1433106000,1190.4235,1204.473,1184.4855,1189.2445,34073
1433192400,1189.2445,1196.4105,1185.986,1193.074,32022
1433278800,1193.074,1195.5745,1179.5155,1185.002,32350
1433365200,1185.002,1186.38,1173.0265,1176.814,36596
1433451600,1176.814,1178.6645,1162.786,1172.0125,32550
1433710800,1172.0125,1177.7555,1169.2015,1174.101,25916
1433797200,1174.101,1183.063,1172.614,1176.865,19448
1433883600,1176.865,1192.4155,1175.2835,1186.06,26301
1433970000,1186.06,1188.1365,1175.601,1181.992,23988
1434056400,1181.992,1184.5265,1176.513,1181.6945,18025
1434315600,1181.6945,1190.666,1172.9045,1186.314,25440
1434402000,1186.314,1187.9765,1176.1945,1182.153,17021
1434488400,1182.153,1189.4585,1174.73,1185.671,27400
1434574800,1185.671,1205.973,1183.739,1201.8835,30116
1434661200,1201.8835,1204.3075,1198.498,1200.2985,14811
1434920400,1200.2985,1201.2095,1182.276,1185.939,17997
1435006800,1185.939,1188.2465,1176.362,1178.6635,20061
1435093200,1178.6635,1180.3825,1169.39,1175.4905,18308
1435179600,1175.4905,1178.2235,1171.5435,1173.175,14823
1435266000,1173.175,1178.7665,1168.5415,1175.3875,17328
1435525200,1175.3875,1188.2825,1173.8835,1179.809,32126
1435611600,1179.809,1180.6275,1166.9195,1172.37,27466
1435698000,1172.37,1175.1695,1167.6805,1168.8585,17615
1435784400,1168.8585,1169.9955,1157.1515,1166.2195,23019
1435870800,1166.2195,1170.362,1164.793,1168.902,10604
1436130000,1168.902,1175.668,1162.977,1170.296,23984
1436216400,1170.296,1170.826,1148.073,1155.2135,39344
1436302800,1155.2135,1164.8055,1147.2865,1158.245,38868
1436389200,1158.245,1167.905,1156.106,1159.2795,28036
1436475600,1159.2795,1165.5155,1157.614,1163.647,23126
1436734800,1163.647,1165.1005,1151.1335,1157.999,26876
1436821200,1157.999,1159.9005,1153.06,1156.011,18483
1436907600,1156.011,1156.9475,1143.297,1149.415,22049
1436994000,1149.415,1149.875,1142.2865,1145.4645,20915
1437080400,1145.4645,1145.915,1131.1495,1134.4725,20966
1437339600,1134.4725,1134.4725,1072.2495,1096.341,72891
1437426000,1096.341,1110.0165,1096.187,1101.49,28823
1437512400,1101.49,1103.775,1087.1425,1094.3395,33701
1437598800,1094.3395,1105.895,1087.353,1090.6735,28881
1437685200,1090.6735,1101.7435,1076.168,1099.534,43923
1437944400,1099.534,1105.157,1088.616,1094.1055,33064
1438030800,1094.1055,1099.1485,1091.722,1095.347,21110
1438117200,1095.347,1102.155,1090.4765,1096.9735,32621
1438203600,1096.9735,1098.753,1082.6645,1088.6245,32707
1438290000,1088.6245,1103.631,1080.1555,1095.5685,35558
1438549200,1095.5685,1098.152,1085.975,1086.915,23316
1438635600,1086.915,1095.0615,1081.085,1087.68,23058
1438722000,1087.68,1092.6485,1083.0795,1085.138,22535
1438808400,1085.138,1094.199,1083.5895,1089.593,17470
1438894800,1089.593,1099.679,1082.511,1094.175,34910
1439154000,1094.175,1109.1425,1089.744,1104.5525,26505
1439240400,1104.5525,1119.6595,1093.9575,1108.951,42493
1439326800,1108.951,1126.033,1101.97,1124.534,41144
1439413200,1124.534,1126.925,1113.691,1115.213,28062
1439499600,1115.213,1121.1505,1111.8655,1114.921,22904
1439758800,1114.921,1122.9375,1113.8115,1117.5265,17104
1439845200,1117.5265,1121.2305,1109.5725,1117.6475,21099
1439931600,1117.6475,1134.9395,1116.412,1133.9935,26551
1440018000,1133.9935,1154.1395,1132.7405,1152.133,29016
1440104400,1152.133,1168.389,1149.044,1161.1095,42373
1440363600,1161.1095,1170.28,1146.0055,1155.0755,103964
1440450000,1155.0755,1156.7305,1134.7405,1140.6475,64223
1440536400,1140.6475,1146.571,1117.7665,1125.153,62934
1440622800,1125.153,1129.403,1118.201,1124.882,38700
1440709200,1124.882,1140.959,1123.911,1133.744,39840
1440968400,1133.744,1136.821,1125.779,1134.9415,25307
1441054800,1134.9415,1148.0765,1134.408,1140.2705,32758
1441141200,1140.2705,1142.5345,1132.137,1134.112,27579
1441227600,1134.112,1134.395,1121.876,1125.384,26852
1441314000,1125.384,1133.333,1116.519,1121.578,30303
1441573200,1121.578,1124.981,1116.0655,1119.221,12047
1441659600,1119.221,1126.9425,1118.7465,1121.538,19685
1441746000,1121.538,1125.5175,1101.3505,1108.0265,25448
1441832400,1108.0265,1115.19,1103.822,1110.684,26061
1441918800,1110.684,1113.003,1098.795,1107.7665,24462
1442178000,1107.7665,1110.661,1103.6045,1108.904,15379
1442264400,1108.904,1109.565,1102.545,1105.227,15113
1442350800,1105.227,1124.324,1104.111,1119.5005,21832
1442437200,1119.5005,1136.1125,1115.492,1131.4965,39035
1442523600,1131.4965,1141.9215,1127.6575,1139.059,31315
1442782800,1139.059,1140.122,1129.6365,1133.4425,15326
1442869200,1133.4425,1136.7925,1121.3945,1124.7665,19985
1442955600,1124.7665,1134.3695,1122.0135,1130.229,17590
1443042000,1130.229,1156.7635,1128.826,1153.956,31150
1443128400,1153.956,1153.956,1140.7905,1146.2295,26288
1443387600,1146.2295,1148.3695,1128.091,1132.2515,29587
1443474000,1132.2515,1134.927,1124.294,1127.348,24809
1443560400,1127.348,1128.227,1111.7775,1114.866,30314
1443646800,1114.866,1119.3095,1111.2205,1113.551,15277
1443733200,1113.551,1141.418,1104.735,1138.492,36480
1443992400,1138.492,1142.129,1130.214,1135.669,23509
1444078800,1135.669,1151.3925,1135.0905,1147.372,20901
1444165200,1147.372,1154.023,1141.9505,1145.504,20951
1444251600,1145.504,1151.4565,1136.7265,1139.2125,25734
1444338000,1139.2125,1159.741,1138.798,1156.36,25876
1444597200,1156.36,1169.123,1154.9655,1163.876,22323
1444683600,1163.876,1168.8465,1151.942,1168.7245,24906
1444770000,1168.7245,1189.927,1162.905,1184.1185,35476
1444856400,1184.1185,1191.653,1174.1795,1183.235,38033
1444942800,1183.235,1184.6675,1174.51,1176.7425,25566
1445202000,1176.7425,1178.417,1168.695,1170.8545,24980
1445288400,1170.8545,1181.0175,1167.5245,1176.144,23756
1445374800,1176.144,1179.385,1163.603,1167.307,24955
1445461200,1167.307,1171.942,1162.677,1165.6795,27291
1445547600,1165.6795,1179.525,1159.0165,1164.4585,32827
1445806800,1164.4585,1169.807,1162.3165,1163.462,17122
1445893200,1163.462,1168.859,1160.736,1166.8115,19090
1445979600,1166.8115,1183.08,1152.357,1155.845,39579
1446066000,1155.845,1162.7785,1144.868,1146.2565,30834
1446152400,1146.2565,1150.1605,1138.932,1142.173,23241
1446415200,1142.173,1143.1005,1132.8125,1133.651,19186
1446501600,1133.651,1138.4045,1114.507,1117.8705,22123
1446588000,1117.8705,1122.9185,1106.504,1108.097,26266
1446674400,1108.097,1111.645,1103.138,1103.9915,23068
1446760800,1103.9915,1110.5815,1085.524,1089.661,33775
1447020000,1089.661,1095.9155,1088.429,1092.5625,22535
1447106400,1092.5625,1095.701,1085.3425,1089.782,18976
1447192800,1089.782,1094.3165,1084.244,1086.329,21089
1447279200,1086.329,1089.763,1074.0375,1085.425,30567
1447365600,1085.425,1088.8895,1079.374,1083.8925,26148
1447624800,1083.8925,1098.199,1081.4955,1082.8485,26504
1447711200,1082.8485,1085.43,1065.5315,1070.269,30289
1447797600,1070.269,1075.664,1063.846,1070.8615,31999
1447884000,1070.8615,1087.506,1069.5105,1082.232,29332
1447970400,1082.232,1088.2335,1075.9885,1077.765,24351
1448229600,1077.765,1077.765,1066.4465,1069.016,25764
1448316000,1069.016,1081.25,1068.873,1075.585,23497
1448402400,1075.585,1080.929,1067.9085,1071.383,19061
1448488800,1071.383,1074.9495,1069.741,1071.8595,12839
1448575200,1071.8595,1073.935,1052.885,1057.7685,23234
1448834400,1057.7685,1069.8135,1053.267,1064.957,21298
1448920800,1064.957,1074.784,1063.3625,1069.552,24919
1449007200,1069.552,1071.6765,1050.6785,1053.9015,23283
1449093600,1053.9015,1065.5085,1046.459,1062.199,57192
1449180000,1062.199,1088.908,1058.316,1086.532,46194
1449439200,1086.532,1086.783,1066.209,1071.2365,25553
1449525600,1071.2365,1079.27,1067.7,1074.6665,31383
1449612000,1074.6665,1085.5005,1069.4225,1072.7305,35489
1449698400,1072.7305,1076.7,1069.42,1071.3415,26332
1449784800,1071.3415,1079.655,1062.541,1074.8315,37039
1450044000,1074.8315,1077.6705,1058.5035,1060.3985,30783
1450130400,1060.3985,1068.8245,1058.5545,1061.226,32945
1450216800,1061.226,1078.5705,1061.0175,1072.024,44527
1450303200,1072.024,1073.397,1047.755,1051.7065,35732
1450389600,1051.7065,1071.881,1050.972,1066.23,28505
1450648800,1066.23,1081.8075,1063.953,1078.624,29938
1450735200,1078.624,1080.9285,1071.8925,1072.7655,22403
1450821600,1072.7655,1075.5985,1068.3055,1070.4395,16836
1450908000,1070.4395,1077.168,1070.0545,1076.2445,15001
1451253600,1076.2445,1077.2065,1066.585,1069.2115,20605
1451340000,1069.2115,1075.36,1067.5015,1069.1235,21268
1451426400,1069.1235,1072.2745,1059.5215,1061.604,23143
1451512800,1061.604,1063.657,1057.808,1060.9045,14958
1451599200,1060.9045,1060.9045,1060.6345,1060.6345,5
1451858400,1060.6345,1083.604,1060.6345,1074.5455,30753
1451944800,1074.5455,1082.1065,1072.721,1077.63,21566
1452031200,1077.63,1095.318,1075.0885,1093.6005,36013
1452117600,1093.6005,1110.224,1091.5385,1108.896,40887
1452204000,1108.896,1113.7065,1092.624,1104.161,50112
1452463200,1104.161,1108.6215,1093.741,1094.2765,36319
1452549600,1094.2765,1099.3925,1083.577,1086.985,29734
1452636000,1086.985,1095.661,1079.908,1093.265,31021
1452722400,1093.265,1095.5445,1071.475,1078.2455,30958
1452808800,1078.2455,1097.515,1076.407,1088.7755,41336
1453068000,1088.7755,1093.5095,1087.6115,1089.04,12951
1453154400,1089.04,1094.7285,1082.471,1087.4425,28139
1453240800,1087.4425,1109.851,1087.014,1101.059,37033
1453327200,1101.059,1104.6495,1092.528,1101.0915,41348
1453413600,1101.0915,1102.9665,1094.157,1097.653,26360
1453672800,1097.653,1109.06,1097.344,1107.87,21597
1453759200,1107.87,1123.0545,1107.139,1120.0405,25618
1453845600,1120.0405,1128.1735,1114.965,1124.867,30484
1453932000,1124.867,1126.0365,1110.655,1114.916,29462
1454018400,1114.916,1118.7305,1108.5835,1118.143,34227
1454277600,1118.143,1129.946,1115.614,1128.429,22596
1454364000,1128.429,1131.2105,1122.344,1128.807,21299
1454450400,1128.807,1145.6305,1124.519,1142.589,40321
1454536800,1142.589,1157.4735,1139.3915,1155.6375,38958
1454623200,1155.6375,1174.66,1145.371,1173.5065,50813
1454882400,1173.5065,1200.9675,1164.2965,1189.305,50704
1454968800,1189.305,1199.009,1185.7745,1189.015,55346
1455055200,1189.015,1197.773,1181.644,1197.3025,55974
1455141600,1197.3025,1263.436,1195.946,1246.798,140278
1455228000,1246.798,1248.3805,1232.4815,1237.951,73393
1455487200,1237.951,1237.951,1202.228,1209.3815,43729
1455573600,1209.3815,1217.162,1190.9975,1200.0915,60209
1455660000,1200.0915,1213.8895,1195.79,1208.534,55975
1455746400,1208.534,1240.021,1200.843,1231.0675,48239
1455832800,1231.0675,1234.666,1220.1055,1226.326,54836
1456092000,1226.326,1226.384,1202.046,1208.908,46565
1456178400,1208.908,1228.355,1207.29,1227.121,56447
1456264800,1227.121,1253.378,1222.006,1229.0185,73200
1456351200,1229.0185,1243.542,1221.2405,1233.1685,71720
1456437600,1233.1685,1240.494,1211.5645,1222.997,59862
1456696800,1222.997,1241.28,1215.759,1238.6045,53810
1456783200,1238.6045,1248.6615,1227.281,1232.168,56964
1456869600,1232.168,1244.2495,1224.868,1239.983,50113
1456956000,1239.983,1268.519,1237.567,1264.7735,52681
1457042400,1264.7735,1279.9235,1250.168,1259.277,108398
1457301600,1259.277,1273.2915,1256.7525,1267.4265,54912
1457388000,1267.4265,1278.217,1260.338,1261.5965,53893
1457474400,1261.5965,1265.047,1243.055,1253.0905,52444
1457560800,1253.0905,1273.4855,1237.0325,1272.2765,98595
1457647200,1272.2765,1284.979,1248.455,1250.3545,63633
1457902800,1250.3545,1261.1565,1229.376,1235.2065,43540
1457989200,1235.2065,1238.242,1225.664,1232.681,43795
1458075600,1232.681,1264.0485,1226.7395,1262.3405,60347
1458162000,1262.3405,1271.057,1254.5985,1258.028,59460
1458248400,1258.028,1267.0265,1247.854,1255.2935,37190
1458507600,1255.2935,1256.144,1240.7405,1243.6605,35868
1458594000,1243.6605,1260.3555,1242.5025,1248.2735,39386
1458680400,1248.2735,1249.5335,1215.4055,1220.4375,46784
1458766800,1220.4375,1223.9015,1211.108,1217.3005,33968
1459112400,1217.3005,1223.1955,1207.873,1221.351,25008
1459198800,1221.351,1243.161,1215.3895,1242.3835,43363
1459285200,1242.3835,1244.432,1223.3615,1224.9465,41564
1459371600,1224.9465,1240.6005,1223.7755,1232.945,40355
1459458000,1232.945,1235.4845,1209.0145,1222.3655,55688
1459717200,1222.3655,1222.7405,1214.7315,1215.4245,30693
1459803600,1215.4245,1237.0785,1214.9345,1231.3475,39521
1459890000,1231.3475,1232.3085,1216.6775,1222.325,41363
1459976400,1222.325,1243.351,1222.325,1240.512,49722
1460062800,1240.512,1242.808,1229.6695,1239.6775,40414
1460322000,1239.6775,1258.838,1239.6775,1257.568,45614
1460408400,1257.568,1262.7885,1251.287,1255.7105,41847
1460494800,1255.7105,1256.8775,1239.779,1242.7725,41910
1460581200,1242.7725,1244.189,1223.96,1227.366,54265
1460667600,1227.366,1235.979,1225.383,1234.0655,36339
1460926800,1234.0655,1241.7395,1230.091,1232.5985,42170
1461013200,1232.5985,1256.741,1227.8195,1250.28,55066
1461099600,1250.28,1258.082,1242.5595,1244.2755,50010
1461186000,1244.2755,1270.3615,1242.71,1248.1875,88266
1461272400,1248.1875,1252.736,1227.586,1232.3945,70628
1461531600,1232.3945,1242.502,1230.238,1237.961,43167
1461618000,1237.961,1245.0495,1231.5035,1243.395,49815
1461704400,1243.395,1252.9985,1239.543,1245.7225,69961
1461790800,1245.7225,1269.7525,1237.271,1266.6015,75752
1461877200,1266.6015,1296.913,1265.1165,1293.3535,76715
1462136400,1293.3535,1303.838,1287.662,1291.5655,67274
1462222800,1291.5655,1301.898,1282.171,1286.4645,66018
1462309200,1286.4645,1289.88,1271.9285,1279.4655,62387
1462395600,1279.4655,1286.5925,1268.981,1277.868,55899
1462482000,1277.868,1295.647,1274.5925,1287.737,71862
1462741200,1287.737,1287.737,1261.4475,1264.0285,57921
1462827600,1264.0285,1270.1205,1256.9375,1266.0455,52291
1462914000,1266.0455,1279.217,1264.8515,1277.488,54589
1463000400,1277.488,1281.072,1261.9305,1263.703,60603
1463086800,1263.703,1276.445,1263.018,1273.064,57356
1463346000,1273.064,1288.7695,1270.6755,1273.8635,54158
1463432400,1273.8635,1282.47,1269.181,1279.0855,61728
1463518800,1279.0855,1282.176,1255.1445,1258.7385,81576
1463605200,1258.7385,1261.4035,1244.058,1254.6015,74453
1463691600,1254.6015,1260.3695,1248.9135,1252.23,42820
1463950800,1252.23,1256.1715,1243.1925,1249.0115,50183
1464037200,1249.0115,1252.265,1226.2165,1227.1745,56027
1464123600,1227.1745,1230.268,1217.899,1224.4475,38675
1464210000,1224.4475,1234.5195,1218.4055,1219.8195,42487
1464296400,1219.8195,1223.5925,1206.8155,1212.9815,41411
1464555600,1212.9815,1213.6215,1199.655,1204.961,29994
1464642000,1204.961,1218.279,1204.859,1215.335,37077
1464728400,1215.335,1220.5685,1206.063,1212.72,37345
1464814800,1212.72,1217.7765,1209.91,1210.9715,35732
1464901200,1210.9715,1244.924,1207.051,1244.247,55730
1465160400,1244.247,1248.873,1240.0535,1245.2145,40441
1465246800,1245.2145,1246.6415,1234.7685,1243.893,27457
1465333200,1243.893,1264.4525,1243.113,1262.309,31343
1465419600,1262.309,1271.8105,1256.9125,1269.5655,31969
1465506000,1269.5655,1278.2235,1264.715,1273.7815,33244
1465765200,1273.7815,1287.2715,1272.581,1283.8865,42920
1465851600,1283.8865,1289.93,1276.1185,1286.125,39895
1465938000,1286.125,1296.9585,1278.552,1291.4915,47559
1466024400,1291.4915,1315.7595,1277.493,1277.493,76369
1466110800,1277.493,1299.6895,1276.7155,1298.6375,47580
1466370000,1298.6375,1298.6375,1278.106,1290.399,48753
1466456400,1290.399,1294.411,1264.583,1268.759,53291
1466542800,1268.759,1270.8065,1261.283,1266.6765,37723
1466629200,1266.6765,1271.983,1254.645,1255.584,54755
1466715600,1255.584,1358.7615,1250.4275,1315.7225,275438
1466974800,1315.7225,1335.7465,1315.7225,1324.3945,100011
1467061200,1324.3945,1326.266,1305.5175,1311.779,54072
1467147600,1311.779,1327.9475,1310.6925,1319.3785,49017
1467234000,1319.3785,1324.1155,1312.9045,1322.0135,49843
1467320400,1322.0135,1344.615,1320.707,1341.229,60776
1467579600,1341.229,1357.6765,1336.068,1351.071,76628
1467666000,1351.071,1357.787,1338.0715,1356.241,73049
1467752400,1356.241,1375.307,1354.732,1363.861,74134
1467838800,1363.861,1370.957,1350.891,1361.3565,55216
1467925200,1361.3565,1370.703,1335.3295,1366.235,86040
1468184400,1366.235,1375.2295,1350.7695,1355.595,63807
1468270800,1355.595,1357.8825,1330.4655,1333.198,57924
1468357200,1333.198,1345.5225,1327.639,1342.3005,51512
1468443600,1342.3005,1347.345,1320.2825,1335.096,64632
1468530000,1335.096,1339.286,1322.5315,1337.4675,56414
1468789200,1337.4675,1337.4675,1323.5155,1328.9535,51148
1468875600,1328.9535,1335.1675,1325.662,1332.036,36450
1468962000,1332.036,1338.316,1312.728,1315.9845,43070
1469048400,1315.9845,1334.004,1310.8785,1331.346,53140
1469134800,1331.346,1333.878,1319.778,1322.2945,43387
1469394000,1322.2945,1323.8685,1311.9025,1315.7855,33137
1469480400,1315.7855,1324.5725,1313.9355,1320.2245,34136
1469566800,1320.2245,1342.492,1315.9025,1340.1515,47391
1469653200,1340.1515,1345.723,1332.533,1335.4805,35213
1469739600,1335.4805,1355.119,1328.778,1351.2055,72495
1469998800,1351.2055,1355.0355,1346.252,1353.237,34909
1470085200,1353.237,1367.3175,1347.168,1363.5985,40143
1470171600,1363.5985,1366.6625,1354.286,1358.008,35104
1470258000,1358.008,1365.0995,1349.208,1361.375,43027
1470344400,1361.375,1364.8195,1334.758,1336.112,48686
1470603600,1336.112,1338.373,1330.041,1335.491,32017
1470690000,1335.491,1342.754,1330.703,1340.613,25942
1470776400,1340.613,1357.358,1340.2355,1346.566,37388
1470862800,1346.566,1353.4735,1335.864,1338.394,37002
1470949200,1338.394,1356.7645,1333.089,1336.2345,52398
1471208400,1336.2345,1343.9245,1335.8355,1339.344,31057
1471294800,1339.344,1358.208,1339.344,1346.6305,52091
1471381200,1346.6305,1351.876,1335.388,1349.194,43688
1471467600,1349.194,1356.215,1346.1465,1352.991,41592
1471554000,1352.991,1352.991,1337.895,1341.602,45582
1471813200,1341.602,1341.602,1331.79,1338.9435,42588
1471899600,1338.9435,1344.8475,1335.2965,1338.2105,32047
1471986000,1338.2105,1340.1865,1323.8605,1324.2155,38024
1472072400,1324.2155,1327.1405,1318.067,1321.883,28883
1472158800,1321.883,1342.271,1318.467,1320.5305,71451
1472418000,1320.5305,1325.1945,1314.898,1323.1515,36895
1472504400,1323.1515,1325.651,1309.345,1310.878,34827
1472590800,1310.878,1316.27,1304.307,1308.98,33106
1472677200,1308.98,1315.2365,1302.5685,1313.8395,35560
1472763600,1313.8395,1330.3025,1303.858,1325.4725,63563
1473022800,1325.4725,1328.7535,1321.874,1326.7435,17612
1473109200,1326.7435,1352.8545,1324.9385,1349.814,37858
1473195600,1349.814,1352.677,1342.803,1345.1085,30546
1473282000,1345.1085,1349.494,1335.584,1337.983,44378
1473368400,1337.983,1339.72,1326.985,1326.985,33460
1473627600,1326.985,1330.378,1320.4375,1327.9285,45988
